Language_area	Journal	Year	Vol	No	Listed_Translator	Translator	Author	Title	Genre	SL	TL
DE	NU	1949	4	5	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-BE	DE
DE	NU	1949	4	5	Anon.	Anon.	McCloy, John J.	Die Aufgaben der internationalen Bank	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	5	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-BE	DE
DE	NU	1949	4	5	Anon.	Anon.	Hopkinson, Tom	Nacht des Schicksals	Fictional prose	EN-BE	DE
DE	NU	1949	4	6	Anon.	Anon.	Woollcott, Alexander	Der Fall Archer-Shee; (“Der Winslow Boy”: eine wahre Begebenheit)	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	6	Anon.	Anon.	Lange, Halvard	Der Mann, der Russland widerstanden hat	Life-writing	EN-BE	DE
DE	NU	1949	4	6	Anon.	Anon.	Espy, Willard R.	Trumans neue Planung	Life-writing	EN-AE	DE
DE	NU	1949	4	6	Anon.	Anon.	Singh, Khushwant	Das Zeichen Wischnus	Fictional prose	EN-BE	DE
DE	NU	1949	4	6	Anon.	Anon.	Anon.	Naturwissenschaftler als Politiker	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	6	Anon.	Anon.	Grattan, C. Hartley	Afrika, der Erdteil der Zukunft	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	6	Anon.	Anon.	Vandercook, John W.	Englands neues Gesicht	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	6	Anon.	Anon.	Bailhache, Jean	[Untitled]	Quotation	EN-BE	DE
DE	NU	1949	4	6	Stein, Ernst Eduard	Stein, Ernst Eduard	Anon.	Gerhart Hauptmann: Dramatiker der Menschlichkeit	Life-writing	EN-BE	DE
DE	NU	1949	4	6	Kalmer, Josef	Kalmer, Josef	Curling, Jonathan	Das nützliche Einhorn	Fictional prose	EN-BE	DE
DE	NU	1949	4	6	Anon.	Anon.	Counts, George S.	Volksbildung im Dienst der Diktaturen	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	6	Anon.	Anon.	Rawlings, Marjorie Kinnan	Eine Mutter in Mannville	Fictional prose	EN-AE	DE
DE	NU	1949	4	6	Fried, Erich	Fried, Erich	Millay, Edna St. Vincent	Lament / Klage	Poetry	EN-AE	DE
DE	NU	1949	4	6	Anon.	Anon.	Laver, James	Von Hüten und ihrer Geschichte	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	6	Anon.	Anon.	Sondern, Frederic Jr.	Die hohe Kunst des Schmuggelns	Fictional prose	EN-AE	DE
DE	NU	1949	4	6	Anon.	Anon.	Iremonger, Lucille	Sieben Monate im offenen Boot	Fictional prose	EN-BE	DE
DE	NU	1949	4	6	Anon.	Anon.	Brailowski, Alexander	Was macht den wahren Pianisten?	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	6	Ulrich, Robert A.	Ulrich, Robert A.	Manning, Olivia	Der Mann, der den Tiger organisierte	Fictional prose	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Blum, Léon	Appell an meine deutschen Genossen	Life-writing	EN-AE	DE
DE	NU	1949	4	7	Anon.	Anon.	Hoyle, Fred	Immerwährende Schöpfung	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Isherwood, Christopher	Bohrtürme im Dschungel	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Murray, Gilbert	Atlantik-Pakt und -Charakter – eine logische Folge der Obstruktion	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Lania, Leo	S. M. Eisenstein	Life-writing	EN-AE	DE
DE	NU	1949	4	7	Stein, Ernst Eduard	Stein, Ernst Eduard	Farquharson, Ronald	Inkasso in China	Fictional prose	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Baruch, Bernard Mannes	Zerstörende und schaffende Kräfte	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	7	Anon.	Anon.	Devaux, Pierre	Das Turbo-Auto	Non-fictional prose	FR	DE
DE	NU	1949	4	7	Anon.	Anon.	Hall, Fernau	Der freie Tanz	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Newby, P. H.	Die Welt der Phantasie	Fictional prose	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Nicolson, Harold	[Untitled]	Quotation	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Wechsberg, Joseph	Monaco	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	7	Larsen, Egon	Larsen, Egon	Gibbings, Robert	Leben auf Fangamalo 	Life-writing	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Conner, Rearden	Im Schein der Sommersonne	Fictional prose	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	MacKenzie, Elizabeth	„Boys‘ Town“ in Italien	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	7	Anon.	Anon.	Burke, James	Die Pekinger Eunuchen	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	7	Anon.	Anon.	Walker, Sibyl	Glanz und Elend der Lola Montez	Life-writing	EN-AE	DE
DE	NU	1949	4	7	Anon.	Anon.	Anon.	Elektrische Energie als industrielle Kraftquelle	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	7	Burschell, Friedrich	Burschell, Friedrich	Moore, John	Wie die wilden Tiere	Fictional prose	EN-BE	DE
DE	NU	1949	4	8	Anon.	Anon.	Brailsford, H. N.	Shaw über Shaw	Life-writing	EN-BE	DE
DE	NU	1949	4	8	Anon.	Anon.	Douglas, William O.	Der Wohlfahrtsstaat	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	8	Anon.	Anon.	Bongartz, Roy	Das Ende beginnt in fünf Minuten	Fictional prose	EN-BE	DE
DE	NU	1949	4	8	Larsen, Egon	Larsen, Egon	Tracy, Honor	Der Patent-Erlöser	Fictional prose	EN-BE	DE
DE	NU	1949	4	8	Wollf, Karl	Wollf, Karl	Fromm, Erich	Das Wesen der Träume	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	8	Anon.	Anon.	Neuberger, Richard L.	Alaska: ein Paradies für Frauen	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	8	Anon.	Anon.	Williams, Winifred	Der Prachtjunge	Fictional prose	EN-BE	DE
DE	NU	1949	4	8	Anon.	Anon.	Anon.	Der Entdecker der Schutzimpfung	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	8	Anon.	Anon.	Mead, Margaret	Traum und Wirklichkeit in Amerika	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	8	Anon.	Anon.	Denvir, Bernard	Delacroix in Marokko	Life-writing	EN-BE	DE
DE	NU	1949	4	8	Anon.	Anon.	McLachlan, Donald	Der Europäische Rat: Ziele, Erwartungen, Aufgaben	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	8	Anon.	Anon.	Fone, Stephanie	Die Heimkehr	Fictional prose	EN-BE	DE
DE	NU	1949	4	8	Anon.	Anon.	Winfield, Gerald F.	Land und Leute in China	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	8	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-AE	DE
DE	NU	1949	4	8	Anon.	Anon.	Bemelmans, Ludwig	Venedig	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	8	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-AE	DE
DE	NU	1949	4	8	Anon.	Anon.	Pearse, Ben	35 Grad unter Null	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	8	Anon.	Anon.	Gellhorn, Martha	Nachtflug Miami – New York	Fictional prose	EN-AE	DE
DE	NU	1949	4	9	Anon.	Anon.	Rolo, Charles J.	Thos. Cook – Weltreisemarschall	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	9	Anon.	Anon.	Raskin, A. H.	Der Reuther-Plan	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	9	Anon.	Anon.	Antoni, Nils	Warum hat man Kopfschmerzen?	Non-fictional prose	SE	DE
DE	NU	1949	4	9	Anon.	Anon.	Griffin, Donald R.	Das Geheimnis der Zugvögel	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	9	Anon.	Anon.	Webb, Maurice	Parliament an der Arbeit	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	9	Anon.	Anon.	Seegers, Scott	Chile – ein Land der Gegensätze	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	9	Anon.	Anon.	Anon.	Schutzwall Indien	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	9	Anon.	Anon.	Washburn, Bradford	Mount McKinley – ein Sechstausender wird vermessen	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	9	Anon.	Anon.	Moon, Carl	Tom Derr verliert die Partie	Fictional prose	EN-AE	DE
DE	NU	1949	4	9	Anon.	Anon.	Aldridge, John W.	Moderne amerikanische Romanciers	Life-writing	EN-AE	DE
DE	NU	1949	4	9	Anon.	Anon.	Lockett, Edward B.	John J. McCloy	Life-writing	EN-AE	DE
DE	NU	1949	4	9	Anon.	Anon.	Thurber, James	Die Dame auf dem Bücherschrank	Fictional prose	EN-AE	DE
DE	NU	1949	4	9	Stein, Ernst Eduard	Stein, Ernst Eduard	Payne, Robert	Im Reisfeld	Fictional prose	EN-BE	DE
DE	NU	1949	4	9	Anon.	Anon.	Pritchett, V. S.	Balzac und der Lebenshunger	Book review	EN-BE	DE
DE	NU	1949	4	9	Anon.	Anon.	Bates, H. E.	An der Grenze	Fictional prose	EN-BE	DE
DE	NU	1949	4	9	Saenger, Eduard	Saenger, Eduard	Joyce, James	Unter den Apfelbäumen	Poetry	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Anon.	Die britische Familie	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-BE	DE
DE	NU	1949	4	10	Stein, Ernst Eduard	Stein, Ernst Eduard	Simenon, Georges	Vor dem Regen	Fictional prose	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Postgate, Raymond	Wer hat bei Waterloo gesiegt?	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Nicolson, Harold	[Untitled]	Quotation	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Reston, James	Präsident und öffentliche Meinung	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	10	Anon.	Anon.	Anon.	Ana Paukers schwarzer Fond	Life-writing	EN-AE	DE
DE	NU	1949	4	10	Anon.	Anon.	Huxley, Elspeth	Tombo – eine Jungend im Masailand	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Blackman, Thomas M.	Der Flug des Albatros	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	10	George, Stefan	George, Stefan	Baudelaire, Charles	Der Albatros	Poetry	FR	DE
DE	NU	1949	4	10	Anon.	Anon.	Maxwell, Brigid	Gefährdete Kinder	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Harvey, Frank L.	Florida	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	10	Anon.	Anon.	Fothergill, Charles	Straßen durch Europa	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Barry, Joseph A.	Frankreich und seine Clowns	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	10	Anon.	Anon.	Gallagher, James	Mein Sprung um die Welt	Life-writing	EN-AE	DE
DE	NU	1949	4	10	Anon.	Anon.	Collier, K. G.	Der Mond und das Wetter	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Ashmead, John Jr.	Eine moderne Schriftsprache für Japan	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	10	Anon.	Anon.	Lindsay, Kenneth	Europäisches Kulturbewusstsein	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Leutscher, Alfred G.	Mein Freund, der Igel	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	10	Anon.	Anon.	Spencer, Steven M.	Sind Geburtsfehler immer erblich? (Teil 1)	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	10	Anon.	Anon.	Menard, Wilmon	Der Haifischreiter	Fictional prose	EN-AE	DE
DE	NU	1949	4	10	Anon.	Anon.	Greene, Graham	Eine Fahrt aufs Land	Fictional prose	EN-BE	DE
DE	NU	1949	4	11	Rosenberg, Käthe	Rosenberg, Käthe	Bibesco, Marthe	Das Geheimnis von London	Life-writing	FR	DE
DE	NU	1949	4	11	Wollf, Karl	Wollf, Karl	Annan, Noel	Um unserer selbst willen leben	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	11	Langer, Felix	Langer, Felix	Reik, Theodor	Die Angst der Männer vor der Ehe	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	11	Anon.	Anon.	Spencer, Steven M.	Sind Geburtsfehler immer erblich? (Teil 2)	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	11	Anon.	Anon.	Maurois, André	Nach zehn Jahren	Fictional prose	FR	DE
DE	NU	1949	4	11	Anon.	Anon.	Crane, John B.	Aus den Anfängen der Fliegerei	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	11	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-BE	DE
DE	NU	1949	4	11	Anon.	Anon.	Lewis, Lloyd	Das neue Theater	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	11	Anon.	Anon.	Beloff, Max	Wer regiert in Russland? Das System oder die Männer? 	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	11	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-BE	DE
DE	NU	1949	4	11	Anon.	Anon.	Day, Albert M.	Seltsame Sommergäste: die Bärenrobben auf den Pribilow-Inseln	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	11	Anon.	Anon.	Roosevelt, Eleanor	Wie ich über die Vereinten Nationen denke	Life-writing	EN-AE	DE
DE	NU	1949	4	11	Anon.	Anon.	Cockburn, Claud	Der große Henri de Blowitz	Life-writing	EN-BE	DE
DE	NU	1949	4	11	Stein, Ernst Eduard	Stein, Ernst Eduard	Greene, Patterson	Das Kronenwunder	Fictional prose	EN-AE	DE
DE	NU	1949	4	11	Anon.	Anon.	Deindorfer, Robert	Der Junge mit dem durchbohrenden Blick 	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	11	Nérac-Schoenberner, Eleonore	Nérac-Schoenberner, Eleonore	Capote, Truman	Die geheimnisvolle Flasche	Fictional prose	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Feller, A. H.	Auf dem Wege zum Weltrecht	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Reynolds, James	Es spukt in Irlands alten Theatern	Fictional prose	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Woolf, Leonard	Russische Komponisten	Life-writing	EN-BE	DE
DE	NU	1949	4	12	Anon.	Anon.	Anon.	Stimme aus dem Hintergrund	Quotation	EN-BE	DE
DE	NU	1949	4	12	Anon.	Anon.	Stirling, Monica	Silvester in der Fremde	Fictional prose	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Renard, M. B.	Die Geburt Christi: Malerei und Volkscharakter	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	12	Anon.	Anon.	Anderson, Lindsay	Louisiana Story	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	12	Anon.	Anon.	Lubar, Robert	Der Wali von Swat: ein Herrscher von eigenen Gnaden	Life-writing	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Gorer, Geoffrey	Die Welt des Säuglings	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	12	Anon.	Anon.	Sinclair, Upton	Upton Sinclair und die Sowjets	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Enright, Elizabeth	Ein Baum für Lydia	Fictional prose	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Duke Brock, Louise	Getrennte Kasse	Quotation	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Lunn, Arnold	Wandlungen im Skisport	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	12	Anon.	Anon.	Lehrman, Hal	Italien im Aufbau	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Curtis, Michael	Demokraten – Republikaner: Amerikas Zwei-Parteien-System 	Non-fictional prose	EN-BE	DE
DE	NU	1949	4	12	Anon.	Anon.	Stevenson, Ivan	Warum die Medizin keine Wissenschaft ist	Non-fictional prose	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Fadiman, Clifton	Ambrose Bierce – ein Menschenfeind	Life-writing	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Bierce, Ambrose	Das wiedergefundene Ich	Fictional prose	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Bishop, Morris	Seltsame Begegnung mit Ambrose Bierce	Life-writing	EN-AE	DE
DE	NU	1949	4	12	Anon.	Anon.	Dyment, Clifford	Weihnacht	Poetry	EN-BE	DE
DE	NU	1950	5	1	Anon.	Anon.	Yutang, Lin	Wie ich Neujahr feierte	Fictional prose	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Allen, Walter	Angsttraum oder Prophezeiung? Zu zwei neuen utopischen Romanen	Book review	EN-BE	DE
DE	NU	1950	5	1	Anon.	Anon.	Metz, Homer	Menschenrechte	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Murphy, Robert C.	Bei den Pinguinen	Life-writing	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Coles, Mervyn D.	Kampf gegen das Virus	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	1	Anon.	Anon.	Carlisle, Norman; Carlisle, Madely	Nylon	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Masefield, Peter	Das Flugzeug der Zukunft	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	1	Anon.	Anon.	Padover, Saul M.	Kongress und Präsident	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Chamberlain, John	Eiskunstlauf	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Seegers, Scott	Ecuador	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Ratcliff, J. D.	Gibt es endlich etwas gegen Zahnweh?	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Frank, Gerold	Chaim Weizmann	Life-writing	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Baker, Oliver Edwin	Kann die Erde die Menschheit ernähren?	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	Wertenbaker, Charles	Das Schweigen des Pablo Casals	Life-writing	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	White, E. B.	New York	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	1	Anon.	Anon.	McMahon, Bryan	Sing, Milo, sing	Fictional prose	EN-BE	DE
DE	NU	1950	5	1	Anon.	Anon.	Kernahan, S. P.	Erfindung und Zufall	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	1	Anon.	Anon.	Edman, Irwin	Geständnisse im Speisewagen	Fictional prose	EN-AE	DE
DE	NU	1950	5	1	Ulrich, Robert A.	Ulrich, Robert A.	O’Connor, Frank	Heimfahrt nach der Verhandlung	Fictional prose	EN-BE	DE
DE	NU	1950	5	2	Anon.	Anon.	Walker, C. Lester	Die letzten Tage der Konservenbüchse 	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Sargeant, Winthrop	Albert Schweitzer	Life-writing	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Hughes, Rupert	George Washingtons Kindheit	Life-writing	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Fuller, James; Fuller, Peta	Die Kehrseite der Wundermittel	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Huizinga, Jakob Herman	Englands Parteien am Vorabend der Wahlen	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	2	Anon.	Anon.	Anon.	Ein Japaner studiert in Amerika	Life-writing	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Slater, Montagu	Die drei Stände	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	2	Anon.	Anon.	Anon.	Der Hudson	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Robertson, Fiyfe	Marbial: das Gesellenstück einer geeinten Welt	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	2	Anon.	Anon.	Lane, Frank W.	Wie der Bison gerettet wurde	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Ambler, Eric	Ein Roman wird verfilmt	Fictional prose	EN-BE	DE
DE	NU	1950	5	2	Anon.	Anon.	Anon.	Rettung oder Ruin: Charakterbeeinflussung durch Gehirnchirurgie	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	2	Anon.	Anon.	Heinsheimer, H. W.	Béla Bartók 	Life-writing	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Evans, Ralph M.	Wie sehen wir Licht und Farbe?	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Neutra, Richard J.	Haus in der Wüste	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Saroyan, William	Der Kräutergarten	Fictional prose	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	White, William S.	Robert A. Taft: ein Mann von Einfluss aber ohne Freunde	Life-writing	EN-AE	DE
DE	NU	1950	5	2	Anon.	Anon.	Sayre, Joel	Der Mann auf dem Sims	Fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Chase, Stuart	Redefreiheit und volle Läden	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Asher, Richard	Die sieben Sünden des Mediziners	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	3	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-BE	DE
DE	NU	1950	5	3	Anon.	Anon.	Capek, Karel	Masaryk bei Tolstoj 	Fictional prose	CZ	DE
DE	NU	1950	5	3	Anon.	Anon.	Masaryk, Thomas Garrigue	[Untitled]	Quotation	CZ	DE
DE	NU	1950	5	3	Anon.	Anon.	Wechsberg, Joseph	Das Staatsverbrechen	Fictional prose	EN-BE	DE
DE	NU	1950	5	3	Anon.	Anon.	Sheean, Vincent	Heiliges Benares	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Kritzler, Henry	Der erste Wal in Gefangenschaft	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Anon.	Über die Ehe (1/5)	Quotation	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Anon.	Über die Ehe (2/5)	Quotation	FR	DE
DE	NU	1950	5	3	Anon.	Anon.	Anon.	Über die Ehe (3/5)	Quotation	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Anon.	Über die Ehe (4/5)	Quotation	FR	DE
DE	NU	1950	5	3	Anon.	Anon.	Churchill, Winston	Über die Ehe (5/5)	Quotation	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Jarman, Rufus	Was Kinder nicht alles schlucken	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Moorehead, Alan	Schnecke geht als erste durchs Ziel – Das Palio in Siena	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	3	Anon.	Anon.	Anon.	Gibt es Lebewesen auf anderen Sternen?	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	3	Anon.	Anon.	Bemelmans, Ludwig	Die leere Seite im Tagebuch	Fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Shawe-Taylor, Desmond	Missklänge	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	3	Anon.	Anon.	Martin, Jackie	Amerikas Gästehaus	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Timaschew, N. S.	Ein klassenloser Staat?	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Christowe, Stoyan	Iwan, der Bär	Fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Mencken, H. L.	Woher stammt der Ausdruck „Okeh“?	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	3	Anon.	Anon.	Mencken, H. L.	Aphorismen von Mencken	Quotation	EN-AE	DE
DE	NU	1950	5	3	Thomas, Walter	Thomas, Walter	Lowry, Robert	Sei lieb zu Mr. Campbell	Fictional prose	EN-AE	DE
DE	NU	1950	5	4	Anon.	Anon.	Miller, Merle	Zu Silones Beitrag (1/2)	Book review	EN-AE	DE
DE	NU	1950	5	4	Anon.	Anon.	Silone, Ignazio	Abschied von Moskau	Life-writing	EN-AE	DE
DE	NU	1950	5	4	Anon.	Anon.	Russell, Bertrand	Zu Silones Beitrag (2/2)	Book review	EN-BE	DE
DE	NU	1950	5	4	Anon.	Anon.	Bliven, Bruce	Kann ich das Geschlecht meines Kindes bestimmen?	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	4	Anon.	Anon.	Clurman, Robert	Haschim und mein Jeep	Fictional prose	EN-AE	DE
DE	NU	1950	5	4	Anon.	Anon.	Peters, Eric	William Wordsworth – zum 100. Todestag	Life-writing	EN-BE	DE
DE	NU	1950	5	4	Anon.	Anon.	Morris, Alex	Rockefeller Center	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	4	Nérac-Schoenberner, Eleonore	Nérac-Schoenberner, Eleonore	Wolfe, Thomas	Die Schwester	Fictional prose	EN-AE	DE
DE	NU	1950	5	4	Fried, Erich	Fried, Erich	Bushby Smith, C.	Gerücht von einer Kreuzigung	Poetry	EN-BE	DE
DE	NU	1950	5	4	Anon.	Anon.	Bourke-White, Margaret	Die indischen Maharadschas	Non-fictional prose	EN-AE	DE
DE	NU	1950	5	4	Anon.	Anon.	Anon.	Der babylonische Turm	Quotation	FR	DE
DE	NU	1950	5	4	Anon.	Anon.	Kinnear, George	Gegen Tsetse-Fliege und Schlafkrankheit	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	4	Anon.	Anon.	Höglund, Britta	Barbara Ward – ein Wunderkind der Weltwirtschaft	Life-writing	SE	DE
DE	NU	1950	5	4	Anon.	Anon.	Bury, John	Der Aleijadinho	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	4	Anon.	Anon.	Anon.	Gerichtshof unter freiem Himmel	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	4	Anon.	Anon.	Dick, Kay	J. Pierpont Morgan	Life-writing	EN-BE	DE
DE	NU	1950	5	4	Anon.	Anon.	Wollenberg, H. H.	Der italienische Film auf neuen Wegen	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	4	Anon.	Anon.	Doolard, A. den	Die zwei Amerikas – eine Studie über Massenillusion	Non-fictional prose	DU	DE
DE	NU	1950	5	4	Anon.	Anon.	St. Barbe Baker, Richard	Im Banne des Ju-Ju	Non-fictional prose	EN-BE	DE
DE	NU	1950	5	4	Stein, Ernst Eduard	Stein, Ernst Eduard	Maugham, W. Somerset	Aus dem Merkbuch eines Schriftstellers	Life-writing	EN-BE	DE
DE	NU	1950	5	5	Anon.	Anon.	Tallarico, G.	Frühling unter dem Mikroskop	Non-fictional prose	FR	DE
